"gid","mc","bm","x","y","czfl","szs","szsq","szq","xzjb","yygs"
22290,"15#","010102007000656",99.80223171099264,25.47938178662626,阀室,云南省,大理白族自治州,漾濞彝族自治县,国家,""
22291,"16#","010102007000657",100.0430208639881,25.47947567864417,阀室,云南省,大理白族自治州,巍山彝族回族自治县,国家,""
22292,"12#","010102007000658",99.16364788444594,25.20482947350595,阀室,云南省,保山市,隆阳区,国家,""
22293,"14#","010102007000659",99.54154175190999,25.499854110555596,阀室,云南省,大理白族自治州,永平县,国家,""
22294,"20#","010102007000660",101.1789621964438,25.458414065404483,阀室,云南省,楚雄彝族自治州,姚安县,国家,""
22295,"19#","010102007000661",100.93993822310014,25.466064258247126,阀室,云南省,大理白族自治州,祥云县,国家,""
22296,"17#","010102007000662",100.53332364395102,25.48470893515059,阀室,云南省,大理白族自治州,祥云县,国家,""
22297,"23#","010102007000663",102.2879254248981,25.246711498702815,阀室,云南省,楚雄彝族自治州,禄丰市,国家,""
22298,"26#","010102007000664",102.77720059595639,25.207089956614553,阀室,云南省,昆明市,盘龙区,国家,""
22299,"25#","010102007000665",102.60989458541609,25.23733531451439,阀室,云南省,昆明市,富民县,国家,""
22300,"13#","010102007000666",99.3084553165059,25.38173737550309,阀室,云南省,大理白族自治州,永平县,国家,""
22301,"2#","010102007000667",111.59995559870697,24.05344917023976,阀室,广西壮族自治区,贺州市,八步区,国家,""
22302,"4#","010102007000668",111.63476211976084,24.202609440997595,阀室,广西壮族自治区,贺州市,八步区,国家,""
22303,"7#","010102007000669",111.60752223321091,24.38743623718008,阀室,广西壮族自治区,贺州市,八步区,国家,""
22304,"6#","010102007000670",111.62416883109594,24.32401857886904,阀室,广西壮族自治区,贺州市,八步区,国家,""
22305,"9#","010102007000671",111.89146021455417,23.564926622215882,阀室,广东省,肇庆市,封开县,国家,""
22306,"1#","010102007000672",111.55368672554472,23.872561476371484,阀室,广西壮族自治区,梧州市,苍梧县,国家,""
22307,"5#","010102007000673",111.63231256938957,24.260862120926934,阀室,广西壮族自治区,贺州市,八步区,国家,""
22314,"14#","010102007000680",110.71386825140516,23.387239882305973,阀室,广西壮族自治区,梧州市,藤县,国家,""
22308,"3#","010102007000674",111.62381317549854,24.139004139373096,阀室,广西壮族自治区,贺州市,八步区,国家,""
22313,"15#","010102007000679",110.55867391951514,23.341016975859496,阀室,广西壮族自治区,梧州市,藤县,国家,""
22315,"12#","010102007000681",111.07637095791627,23.375849213450127,阀室,广西壮族自治区,梧州市,万秀区,国家,""
22309,"6#","010102007000675",112.2274188129406,23.43586054951756,阀室,广东省,肇庆市,德庆县,国家,""
22310,"8#","010102007000676",111.9973931056945,23.519143456479796,阀室,广东省,肇庆市,怀集县,国家,""
22311,"10#","010102007000677",111.7831929298755,23.60177293942624,阀室,广东省,肇庆市,封开县,国家,""
22312,"11#","010102007000678",111.62057467883072,23.577410172434902,阀室,广东省,肇庆市,封开县,国家,""
22316,"7#","010102007000682",112.09747966215109,23.47058197445768,阀室,广东省,肇庆市,德庆县,国家,""
22317,"51#","010102007000683",108.15032666523358,25.403732390024306,阀室,贵州省,黔南布依族苗族自治州,荔波县,国家,""
22319,"49#","010102007000684",107.95747631847922,25.721331814585138,阀室,贵州省,黔南布依族苗族自治州,三都水族自治县,国家,""
22320,"43#","010102007000685",106.77461142607211,26.40706785045975,阀室,贵州省,黔南布依族苗族自治州,龙里县,国家,""
22321,"55#","010102007000686",108.7030543983694,24.37441359209283,阀室,广西壮族自治区,河池市,宜州区,国家,""
22322,"50#","010102007000687",108.04447100405488,25.57775395619754,阀室,贵州省,黔南布依族苗族自治州,三都水族自治县,国家,""
22323,"52#","010102007000688",108.23507297814584,25.206724182370603,阀室,广西壮族自治区,河池市,环江毛南族自治县,国家,""
22324,"52#","010102007000689",108.32306995360985,25.00269540292104,阀室,广西壮族自治区,河池市,环江毛南族自治县,国家,""
22325,"57#","010102007000690",108.95087665665866,23.84789761716708,阀室,广西壮族自治区,来宾市,合山市,国家,""
22326,"58#","010102007000691",109.0808914743412,23.753277633796028,阀室,广西壮族自治区,来宾市,兴宾区,国家,""
22327,"56#","010102007000692",108.87975028747053,23.980705140169245,阀室,广西壮族自治区,来宾市,忻城县,国家,""
22328,"54#","010102007000693",108.44845208750695,24.710060913437804,阀室,广西壮族自治区,河池市,宜州区,国家,""
22329,"8#","010102007000694",111.5923889633047,24.456332396979473,阀室,广西壮族自治区,贺州市,八步区,国家,""
22331,"59#","010102007000695",109.43227494924983,23.55810865659821,阀室,广西壮族自治区,来宾市,兴宾区,国家,""
22332,"60#","010102007000696",109.65425253128792,23.336350880760225,阀室,广西壮族自治区,贵港市,港北区,国家,""
22333,"10#","010102007000697",107.32647922713927,23.498638029594677,阀室,广西壮族自治区,百色市,田东县,国家,""
22257,"54","010102007000145",106.4924231014926,28.73790574691541,阀室,贵州省,遵义市,习水县,国家,""
22334,"11#","010102007000698",107.24690631554154,23.56182358611942,阀室,广西壮族自治区,百色市,田东县,国家,""
22335,"13#","010102007000699",107.1050896885744,23.66148551410013,阀室,广西壮族自治区,百色市,田东县,国家,""
22336,"14#","010102007000700",107.03551219998901,23.70034998940594,阀室,广西壮族自治区,百色市,田东县,国家,""
22345,"1#","010102007000709",117.51579776710999,32.40337360839074,阀室,安徽省,滁州市,定远县,国家,""
22346,"2#","010102007000710",117.46267389043881,32.31529326102117,阀室,安徽省,滁州市,定远县,国家,""
22347,"5#","010102007000711",117.2904187897071,32.029102144781035,阀室,安徽省,合肥市,长丰县,国家,""
22348,"4#","010102007000712",117.35024129295915,32.12859540172143,阀室,安徽省,合肥市,肥东县,国家,""
22349,"7#","010102007000713",120.63958851050971,40.651080940632404,阀室,辽宁省,葫芦岛市,兴城市,国家,中石油
22350,"8#","010102007000714",120.74102636851222,40.76345329281793,阀室,辽宁省,葫芦岛市,连山区,国家,中石油
22351,"15#","010102007000715",122.08509297835556,41.4820360258504,阀室,辽宁省,锦州市,北镇市,国家,中石油
22352,"16#","010102007000716",122.37573837359983,41.5377587281916,阀室,辽宁省,鞍山市,台安县,国家,中石油
22353,"3#","010102007000717",109.9690077664252,22.93971371591832,阀室,广西壮族自治区,玉林市,兴业县,国家,""
22354,"2#","010102007000718",109.91842057401287,22.99791922675349,阀室,广西壮族自治区,玉林市,兴业县,国家,""
22355,"1#","010102007000719",109.86992128730641,23.0554058434764,阀室,广西壮族自治区,贵港市,港南区,国家,""
22330,"47#","010102007000720",107.67223972088317,25.93414732876427,阀室,贵州省,黔南布依族苗族自治州,独山县,国家,""
22357,"17#","010102007000722",106.83034386390301,23.821045308486216,阀室,广西壮族自治区,百色市,田阳区,国家,""
22358,"6#","010102007000723",110.16046853441937,22.75088707219705,阀室,广西壮族自治区,玉林市,北流市,国家,""
22359,"5#","010102007000724",110.09028210575066,22.815253275453863,阀室,广西壮族自治区,玉林市,兴业县,国家,""
22360,"4#","010102007000725",110.03056204188199,22.87376795404327,阀室,广西壮族自治区,玉林市,兴业县,国家,""
22361,"15#","010102007000726",106.9635310056546,23.736195126318105,阀室,广西壮族自治区,百色市,田阳区,国家,""
22362,"8#","010102007000727",107.47361788707458,23.381721512577897,阀室,广西壮族自治区,百色市,平果市,国家,""
22363,"12#","010102007000728",107.17327343291166,23.618061059549177,阀室,广西壮族自治区,百色市,田东县,国家,""
22364,"16#","010102007000729",106.89537788308876,23.7724912532521,阀室,广西壮族自治区,百色市,田阳区,国家,""
22365,"5#","010102007000730",113.20074206682803,29.00047055371748,阀室,湖南省,岳阳市,岳阳县,国家,""
22366,"6#","010102007000731",113.14664791263196,28.885305024577914,阀室,湖南省,岳阳市,汨罗市,国家,""
22367,"7#","010102007000732",113.11517736443743,28.623006072023323,阀室,湖南省,岳阳市,汨罗市,国家,""
22368,"8#","010102007000733",113.10923537085404,28.523336559092396,阀室,湖南省,岳阳市,汨罗市,国家,""
22369,"3#","010102007000734",112.32026856751946,27.85353347650239,阀室,湖南省,湘潭市,湘乡市,国家,""
22370,"2#","010102007000735",112.70174453006105,27.899860169186532,阀室,湖南省,湘潭市,湘潭县,国家,""
22371,"1#","010102007000736",112.97269942021602,27.96159825245813,阀室,湖南省,湘潭市,雨湖区,国家,""
22372,"4#","010102007000737",113.16330750913912,29.221623601350394,阀室,湖南省,岳阳市,岳阳县,国家,""
22373,"7#","010102007000738",111.54647531454849,27.383355986940153,阀室,湖南省,邵阳市,新邵县,国家,""
22374,"6#","010102007000739",111.59115910320541,27.528461241591103,阀室,湖南省,邵阳市,新邵县,国家,""
22375,"5#","010102007000740",111.84372144066893,27.74216148902376,阀室,湖南省,娄底市,涟源市,国家,""
22376,"4#","010102007000741",112.18978239751915,27.857631193196433,阀室,湖南省,湘潭市,湘乡市,国家,""
22377,长沙县,"010102007000742",113.27934882147308,28.629919932527482,阀室,湖南省,长沙市,长沙县,国家,""
22378,长沙县,"010102007000743",113.28140813470176,28.494294292830343,阀室,湖南省,长沙市,长沙县,国家,""
22379,长江2,"010102007000744",113.29609269612361,29.58959047187709,阀室,湖南省,岳阳市,云溪区,国家,""
22380,双花,"010102007000745",113.31302900158606,29.539310814830802,阀室,湖南省,岳阳市,云溪区,国家,""
22382,"4#","010102007000747",121.10917704462436,31.53898373312392,阀室,江苏省,苏州市,太仓市,国家,""
22384,"3#","010102007000748",117.40619583565076,32.22155760535409,阀室,安徽省,合肥市,肥东县,国家,""
22388,"1#","010102007000749",120.9521489961179,31.367004001513415,阀室,江苏省,苏州市,昆山市,国家,""
22393,"9#","010102007000750",113.13300334428929,28.125813611166404,阀室,湖南省,长沙市,长沙县,国家,""
22397,段家,"010102007000751",113.01434870074146,25.66397110984457,阀室,湖南省,郴州市,北湖区,国家,""
22398,廊头,"010102007000752",113.03024795241238,25.533455417479363,阀室,湖南省,郴州市,宜章县,国家,""
22399,三合,"010102007000753",112.89191835091792,25.86413308645573,阀室,湖南省,郴州市,北湖区,国家,""
22400,东冲,"010102007000754",112.88895309481005,25.97283579678557,阀室,湖南省,郴州市,桂阳县,国家,""
22401,坳背,"010102007000755",113.48228739709012,24.94318520029036,阀室,广东省,韶关市,浈江区,国家,""
22402,周雷,"010102007000756",113.08511520842008,25.381417403970293,阀室,广东省,韶关市,乐昌市,国家,""
22403,井塘,"010102007000757",113.26242428573751,25.206924851495106,阀室,广东省,韶关市,乐昌市,国家,""
22404,深源,"010102007000758",113.17205399812377,25.297273174964438,阀室,广东省,韶关市,乐昌市,国家,""
22405,罗云,"010102007000759",107.54715382351901,29.651930197120485,阀室,重庆市,重庆市,涪陵区,国家,""
22406,双路,"010102007000760",107.59240908891861,29.70854794169273,阀室,重庆市,重庆市,涪陵区,国家,""
22407,焦石,"010102007000761",107.51094961101963,29.590558346254866,阀室,重庆市,重庆市,涪陵区,国家,""
22408,内廷,"010102007000762",113.39148737790238,24.996616385725932,阀室,广东省,韶关市,乳源瑶族自治县,国家,""
22409,曹家,"010102007000763",107.75668570274144,29.958227499195697,阀室,重庆市,重庆市,丰都县,国家,""
22410,磨子,"010102007000764",107.84357581273991,30.067951180983282,阀室,重庆市,重庆市,丰都县,国家,""
22411,万朝,"010102007000765",107.90659403847924,30.17522113498535,阀室,重庆市,重庆市,忠县,国家,""
22412,兴义,"010102007000766",107.6485256185172,29.787130760674966,阀室,重庆市,重庆市,丰都县,国家,""
22413,金星,"010102007000767",113.29702277763279,29.239356442115362,阀室,湖南省,岳阳市,岳阳县,国家,""
22415,长岭村,"010102007000769",113.27701265915196,28.932012696179655,阀室,湖南省,岳阳市,汨罗市,国家,""
22416,福林,"010102007000770",113.27777339475534,28.767832948641228,阀室,湖南省,岳阳市,平江县,国家,""
22417,荷花塘,"010102007000771",113.00314866298424,27.157342277164002,阀室,湖南省,衡阳市,衡东县,国家,""
22418,北星村,"010102007000772",113.27118075410664,28.009468077837052,阀室,湖南省,长沙市,浏阳市,国家,""
22419,开福村,"010102007000773",113.28005988113962,28.190197380916278,阀室,湖南省,长沙市,浏阳市,国家,""
22420,双港,"010102007000774",113.31195157930225,29.404327645753565,阀室,湖南省,岳阳市,岳阳楼区,国家,""
22421,梧桥,"010102007000775",112.87998408863795,26.204166693008542,阀室,湖南省,衡阳市,耒阳市,国家,""
22422,苏塘村,"010102007000776",113.18519334406918,27.548013861299694,阀室,湖南省,株洲市,渌口区,国家,""
22423,马洲村,"010102007000777",113.10756295034014,27.39797302210745,阀室,湖南省,株洲市,渌口区,国家,""
22424,九丘坳村,"010102007000778",113.05563454625917,27.28265378819772,阀室,湖南省,衡阳市,衡东县,国家,""
22425,黄家,"010102007000779",112.93662341437569,25.812771682173246,阀室,湖南省,郴州市,苏仙区,国家,""
22426,洲上,"010102007000780",112.85657315779889,26.71216722896616,阀室,湖南省,衡阳市,衡南县,国家,""
22427,长泉村,"010102007000781",112.86354116667563,26.561200906715168,阀室,湖南省,衡阳市,耒阳市,国家,""
22428,里王村,"010102007000782",112.87197980211407,26.378106023423314,阀室,湖南省,衡阳市,耒阳市,国家,""
22430,"3#","010102007000784",109.44735431664579,24.728184532441322,阀室,广西壮族自治区,柳州市,柳城县,国家,""
22431,大当湾,"010102007000785",107.00544274785494,30.05518016827082,阀室,四川省,广安市,邻水县,国家,""
